tool,benchmark,class,run,preparationTime,generationTime,executionTime,testcaseNumber,uncompilableNumber,brokenTests,failTests,linesTotal,linesCovered,linesCoverageRatio,conditionsTotal,conditionsCovered,conditionsCoverageRatio,mutantsTotal,mutantsCovered,mutantsCoverageRatio,mutantsKilled,mutantsKillRatio,mutantsAlive,timeBudget,totalTestClasses
evosuite,spatial4j-41,org.locationtech.spatial4j.io.WKTReader,3,317,33315,12306,166,0,5,0,153,96,62.745102,68,43,63.235294,38,0,0.0,0,0.0,38,30,2
evosuite,ta4j-66,org.ta4j.core.analysis.cost.LinearTransactionCostModel,3,295,28623,5106,20,0,0,0,16,15,93.75,8,8,100.0,0,0,0.0,0,0.0,0,30,2
evosuite,threeten-extra-89,org.threeten.extra.chrono.Symmetry010Chronology,6,281,28903,6416,85,0,0,0,47,47,100.0,15,15,100.0,0,0,0.0,0,0.0,0,30,2
evosuite,ta4j-70,org.ta4j.core.indicators.statistics.PearsonCorrelationIndicator,3,297,28960,5505,19,0,0,0,24,23,95.83333,4,4,100.0,1,0,0.0,0,0.0,1,30,2
evosuite,jsoup-35,org.jsoup.safety.Cleaner,4,352,29217,9548,31,0,2,0,41,33,80.48781,16,9,56.25,21,16,76.190475,16,76.190475,5,30,2
evosuite,collections-21,org.apache.commons.collections4.set.CompositeSet,4,328,29866,4948,51,0,0,0,126,110,87.30159,74,57,77.02703,85,73,85.882355,73,85.882355,12,30,2
evosuite,jsoup-33,org.jsoup.nodes.Element,3,284,39882,13187,139,0,1,0,483,353,73.084885,266,145,54.51128,43,0,0.0,0,0.0,43,30,2
evosuite,ta4j-63,org.ta4j.core.indicators.LWMAIndicator,8,277,28635,5523,19,0,0,0,17,16,94.117645,4,3,75.0,1,0,0.0,0,0.0,1,30,2
evosuite,ta4j-76,org.ta4j.core.Position,7,269,28831,6485,128,0,4,0,86,84,97.674416,52,48,92.30769,58,57,98.27586,57,98.27586,1,30,2
evosuite,threeten-extra-97,org.threeten.extra.scale.TaiInstant,2,266,29544,8530,73,0,6,0,64,62,96.875,24,24,100.0,52,52,100.0,52,100.0,0,30,2
evosuite,spatial4j-40,org.locationtech.spatial4j.distance.GeodesicSphereDistCalc,4,313,29011,6989,43,0,5,0,27,27,100.0,6,6,100.0,0,0,0.0,0,0.0,0,30,2
evosuite,ta4j-60,org.ta4j.core.utils.BarSeriesUtils,6,357,29916,6431,73,0,2,0,78,76,97.4359,74,62,83.78378,1,0,0.0,0,0.0,1,30,2
evosuite,collections-9,org.apache.commons.collections4.map.CompositeMap,2,291,31759,6434,59,0,8,0,92,86,93.478264,52,46,88.46153,102,97,95.09804,97,95.09804,5,30,2
evosuite,ta4j-70,org.ta4j.core.indicators.statistics.PearsonCorrelationIndicator,5,284,28947,5879,24,0,3,0,24,24,100.0,4,4,100.0,0,0,0.0,0,0.0,0,30,2
evosuite,collections-17,org.apache.commons.collections4.trie.analyzer.StringKeyAnalyzer,7,281,28640,4219,45,0,0,0,40,40,100.0,34,33,97.05882,56,56,100.0,56,100.0,0,30,2
evosuite,collections-20,org.apache.commons.collections4.map.LinkedMap,9,272,32518,17469,66,0,0,0,25,25,100.0,4,4,100.0,14,14,100.0,14,100.0,0,30,2
evosuite,collections-8,org.apache.commons.collections4.functors.ChainedTransformer,6,281,29028,4817,21,0,0,0,20,19,95.0,10,9,90.0,0,0,0.0,0,0.0,0,30,2
evosuite,collections-25,org.apache.commons.collections4.sequence.EditScript,2,273,25275,3722,9,0,0,0,20,20,100.0,2,2,100.0,0,0,0.0,0,0.0,0,30,2
evosuite,jsoup-36,org.jsoup.nodes.DocumentType,1,278,28695,10369,33,0,2,0,38,38,100.0,26,26,100.0,0,0,0.0,0,0.0,0,30,2
evosuite,ta4j-80,org.ta4j.core.criteria.NumberOfConsecutivePositionsCriterion,6,291,28720,6719,30,0,1,0,22,21,95.454544,16,15,93.75,0,0,0.0,0,0.0,0,30,2
evosuite,threeten-extra-84,org.threeten.extra.scale.UtcInstant,4,280,29458,7407,70,0,1,0,72,71,98.61111,34,32,94.117645,72,71,98.61111,71,98.61111,1,30,2
evosuite,ta4j-59,org.ta4j.core.criteria.pnl.AverageProfitCriterion,2,269,28680,3064,21,0,0,0,18,16,88.88889,8,6,75.0,2,0,0.0,0,0.0,2,30,2
evosuite,threeten-extra-85,org.threeten.extra.chrono.PaxEra,1,272,28260,5453,8,0,0,0,8,8,100.0,3,3,100.0,3,3,100.0,1,33.333336,2,30,2
evosuite,jsoup-33,org.jsoup.nodes.Element,10,304,37908,9606,40,0,0,0,483,159,32.919254,266,44,16.541353,140,0,0.0,0,0.0,140,30,2
evosuite,ta4j-56,org.ta4j.core.criteria.pnl.NetLossCriterion,3,333,28887,5624,16,0,5,0,11,7,63.636364,4,4,100.0,7,6,85.71429,6,85.71429,1,30,2
evosuite,spatial4j-44,org.locationtech.spatial4j.shape.impl.InfBufLine,3,301,29256,8786,56,0,8,0,49,48,97.95918,42,38,90.47619,1,0,0.0,0,0.0,1,30,2
evosuite,collections-20,org.apache.commons.collections4.map.LinkedMap,10,619,31441,5867,45,0,0,0,25,22,88.0,4,1,25.0,3,0,0.0,0,0.0,3,30,2
evosuite,ta4j-82,org.ta4j.core.analysis.Returns,6,300,29592,6964,55,0,32,0,57,43,75.4386,12,9,75.0,27,21,77.77778,21,77.77778,6,30,2
evosuite,ta4j-55,org.ta4j.core.aggregator.DurationBarAggregator,3,289,29725,6061,22,0,0,0,52,48,92.30769,36,28,77.77778,30,29,96.666664,29,96.666664,1,30,2
evosuite,ta4j-72,org.ta4j.core.indicators.MACDIndicator,5,279,30285,5648,22,0,10,0,11,11,100.0,2,2,100.0,0,0,0.0,0,0.0,0,30,2
evosuite,ta4j-72,org.ta4j.core.indicators.MACDIndicator,6,288,29697,5603,22,0,6,0,11,11,100.0,2,2,100.0,0,0,0.0,0,0.0,0,30,2
evosuite,ta4j-73,org.ta4j.core.criteria.pnl.GrossProfitCriterion,5,276,28505,6635,19,0,2,0,11,10,90.909096,4,2,50.0,2,0,0.0,0,0.0,2,30,2
evosuite,ta4j-79,org.ta4j.core.indicators.statistics.VarianceIndicator,5,280,28592,5603,15,0,2,0,15,13,86.666664,2,2,100.0,0,0,0.0,0,0.0,0,30,2
evosuite,jsoup-39,org.jsoup.nodes.TextNode,3,277,28903,10476,66,0,0,0,50,50,100.0,70,48,68.571434,0,0,0.0,0,0.0,0,30,2
evosuite,ta4j-53,org.ta4j.core.criteria.SqnCriterion,10,275,28860,5999,16,0,5,0,29,15,51.724136,10,1,10.0,10,0,0.0,0,0.0,10,30,2
evosuite,spatial4j-47,org.locationtech.spatial4j.distance.DistanceUtils,7,263,29604,6370,131,0,0,0,162,153,94.44444,118,111,94.067795,115,109,94.78261,109,94.78261,6,30,2
evosuite,ta4j-68,org.ta4j.core.indicators.aroon.AroonUpIndicator,5,278,28747,5514,15,0,0,0,19,15,78.94737,6,2,33.333336,3,0,0.0,0,0.0,3,30,2
evosuite,threeten-extra-100,org.threeten.extra.chrono.EthiopicEra,4,297,28445,5329,10,0,0,0,8,8,100.0,3,3,100.0,3,3,100.0,1,33.333336,2,30,2
evosuite,jsoup-27,org.jsoup.parser.HtmlTreeBuilder,5,266,31447,15765,215,0,0,0,450,264,58.666664,248,107,43.14516,56,0,0.0,0,0.0,56,30,2
evosuite,threeten-extra-96,org.threeten.extra.chrono.PaxDate,6,280,29707,8244,184,0,0,0,137,135,98.540146,113,111,98.23009,1,0,0.0,0,0.0,1,30,2
evosuite,ta4j-62,org.ta4j.core.indicators.helpers.LossIndicator,7,268,28932,6422,18,0,5,0,8,7,87.5,4,3,75.0,2,0,0.0,0,0.0,2,30,2
evosuite,collections-21,org.apache.commons.collections4.set.CompositeSet,10,529,33639,5059,34,0,0,0,126,102,80.952385,74,50,67.567566,85,68,80.0,68,80.0,17,30,2
evosuite,threeten-extra-99,org.threeten.extra.Seconds,7,272,30534,6625,92,0,3,0,107,90,84.11215,62,53,85.48387,73,73,100.0,73,100.0,0,30,2
evosuite,ta4j-58,org.ta4j.core.rules.StopGainRule,8,261,28476,6171,19,0,0,0,24,16,66.66667,6,4,66.66667,2,0,0.0,0,0.0,2,30,2
evosuite,ta4j-80,org.ta4j.core.criteria.NumberOfConsecutivePositionsCriterion,7,286,28697,6653,27,0,4,0,22,19,86.36364,16,12,75.0,1,0,0.0,0,0.0,1,30,2
evosuite,jsoup-28,org.jsoup.helper.DataUtil,3,307,30791,13842,48,0,0,0,124,78,62.903225,114,43,37.7193,95,68,71.57895,68,71.57895,27,30,2
evosuite,ta4j-73,org.ta4j.core.criteria.pnl.GrossProfitCriterion,9,311,15335,5124,10,0,0,0,11,7,63.636364,4,4,100.0,1,0,0.0,0,0.0,1,30,2
evosuite,ta4j-80,org.ta4j.core.criteria.NumberOfConsecutivePositionsCriterion,8,290,28627,6980,28,0,2,0,22,19,86.36364,16,12,75.0,1,0,0.0,0,0.0,1,30,2
evosuite,spatial4j-52,org.locationtech.spatial4j.io.PolyshapeReader,3,309,31349,6866,52,0,5,0,75,37,49.333336,47,23,48.93617,9,0,0.0,0,0.0,9,30,2
evosuite,ta4j-55,org.ta4j.core.aggregator.DurationBarAggregator,2,277,29414,5628,31,0,0,0,52,50,96.15385,36,30,83.33333,0,0,0.0,0,0.0,0,30,2
evosuite,spatial4j-51,org.locationtech.spatial4j.shape.impl.CircleImpl,9,287,29369,9894,121,0,33,0,94,90,95.74468,88,78,88.63636,4,0,0.0,0,0.0,4,30,2
evosuite,ta4j-60,org.ta4j.core.utils.BarSeriesUtils,4,324,29745,6798,69,0,2,0,78,71,91.025635,74,60,81.08108,4,0,0.0,0,0.0,4,30,2
evosuite,collections-11,org.apache.commons.collections4.bidimap.DualTreeBidiMap,9,301,29114,6394,9,0,1,0,60,28,46.666668,12,1,8.333334,22,0,0.0,0,0.0,22,30,2
evosuite,ta4j-74,org.ta4j.core.rules.TimeRangeRule,7,272,28516,6087,13,0,1,0,12,11,91.66667,4,0,0.0,3,0,0.0,0,0.0,3,30,2
evosuite,ta4j-77,org.ta4j.core.criteria.helpers.VarianceCriterion,6,267,30165,6839,30,0,16,0,25,13,52.0,4,0,0.0,4,0,0.0,0,0.0,4,30,2
evosuite,threeten-extra-97,org.threeten.extra.scale.TaiInstant,4,305,28899,6804,69,0,7,0,64,62,96.875,24,24,100.0,52,52,100.0,52,100.0,0,30,2
evosuite,jsoup-35,org.jsoup.safety.Cleaner,5,277,28804,11591,31,0,0,0,41,35,85.36585,16,11,68.75,21,17,80.952385,17,80.952385,4,30,2
evosuite,threeten-extra-98,org.threeten.extra.chrono.CopticChronology,5,276,28648,6540,54,0,0,0,24,24,100.0,4,4,100.0,22,22,100.0,22,100.0,0,30,2
evosuite,ta4j-56,org.ta4j.core.criteria.pnl.NetLossCriterion,2,273,28550,6501,21,0,1,0,11,11,100.0,4,4,100.0,0,0,0.0,0,0.0,0,30,2
evosuite,jsoup-36,org.jsoup.nodes.DocumentType,7,273,36348,9597,32,0,0,0,38,38,100.0,26,26,100.0,0,0,0.0,0,0.0,0,30,2
evosuite,threeten-extra-90,org.threeten.extra.LocalDateRange,5,283,29383,7031,177,0,0,0,123,117,95.12195,120,114,95.0,4,0,0.0,0,0.0,4,30,2
evosuite,jsoup-34,org.jsoup.select.Evaluator,3,286,30163,13529,114,0,1,0,2,2,100.0,0,0,0.0,0,0,0.0,0,0.0,0,30,2
evosuite,threeten-extra-98,org.threeten.extra.chrono.CopticChronology,9,293,28928,6871,63,0,0,0,24,24,100.0,4,4,100.0,22,22,100.0,22,100.0,0,30,2
evosuite,threeten-extra-90,org.threeten.extra.LocalDateRange,1,271,29327,6957,177,0,1,0,123,117,95.12195,120,114,95.0,4,0,0.0,0,0.0,4,30,2
evosuite,spatial4j-47,org.locationtech.spatial4j.distance.DistanceUtils,3,292,29718,6088,123,0,0,0,162,152,93.827156,118,110,93.220345,115,108,93.91304,108,93.91304,7,30,2
evosuite,ta4j-54,org.ta4j.core.indicators.KAMAIndicator,5,280,35715,2781,15,0,5,0,20,18,90.0,4,4,100.0,2,0,0.0,0,0.0,2,30,2
evosuite,ta4j-71,org.ta4j.core.num.NaN,9,301,28645,1475,47,0,0,0,38,38,100.0,4,4,100.0,0,0,0.0,0,0.0,0,30,2
evosuite,threeten-extra-97,org.threeten.extra.scale.TaiInstant,5,272,28792,7134,80,0,7,0,64,62,96.875,24,24,100.0,52,52,100.0,52,100.0,0,30,2
evosuite,ta4j-69,org.ta4j.core.Trade,5,286,29026,6655,125,0,5,0,60,54,90.0,22,22,100.0,6,0,0.0,0,0.0,6,30,2
evosuite,jsoup-30,org.jsoup.parser.TokenQueue,2,290,28924,829,111,0,0,0,149,0,0.0,118,0,0.0,121,0,0.0,0,0.0,121,30,2
evosuite,spatial4j-43,org.locationtech.spatial4j.shape.SpatialRelation,7,278,28343,424,24,0,0,0,20,0,0.0,21,0,0.0,18,0,0.0,0,0.0,18,30,2
evosuite,ta4j-63,org.ta4j.core.indicators.LWMAIndicator,7,278,29062,5560,20,0,4,0,17,17,100.0,4,4,100.0,0,0,0.0,0,0.0,0,30,2
evosuite,spatial4j-51,org.locationtech.spatial4j.shape.impl.CircleImpl,1,281,29110,9616,125,0,9,0,94,89,94.680855,88,77,87.5,5,0,0.0,0,0.0,5,30,2
evosuite,collections-2,org.apache.commons.collections4.collection.CompositeCollection,6,285,29061,5474,68,0,1,0,112,109,97.32143,60,57,95.0,68,67,98.52941,67,98.52941,1,30,2
evosuite,collections-4,org.apache.commons.collections4.map.MultiValueMap,5,273,29134,9,52,1,0,0,88,0,0.0,44,0,0.0,52,0,0.0,0,0.0,52,30,2
evosuite,threeten-extra-91,org.threeten.extra.chrono.DiscordianChronology,2,271,28789,6764,95,0,0,0,48,47,97.91667,19,19,100.0,1,0,0.0,0,0.0,1,30,2
evosuite,ta4j-59,org.ta4j.core.criteria.pnl.AverageProfitCriterion,5,279,28603,6380,20,0,2,0,18,14,77.77778,8,5,62.5,3,0,0.0,0,0.0,3,30,2
evosuite,threeten-extra-95,org.threeten.extra.Months,9,307,29091,6895,110,0,1,0,93,79,84.946236,54,46,85.18519,68,65,95.588234,65,95.588234,3,30,2
evosuite,collections-20,org.apache.commons.collections4.map.LinkedMap,8,273,36560,20877,57,0,0,0,25,23,92.0,4,4,100.0,2,0,0.0,0,0.0,2,30,2
evosuite,jsoup-26,org.jsoup.examples.Wikipedia,10,463,30093,14,4,1,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,30,2
evosuite,ta4j-53,org.ta4j.core.criteria.SqnCriterion,3,287,29103,6258,21,0,12,0,29,16,55.172413,10,1,10.0,10,0,0.0,0,0.0,10,30,2
evosuite,spatial4j-51,org.locationtech.spatial4j.shape.impl.CircleImpl,8,277,29123,9343,121,0,17,0,94,92,97.87234,88,82,93.181816,2,0,0.0,0,0.0,2,30,2
evosuite,ta4j-75,org.ta4j.core.indicators.aroon.AroonDownIndicator,6,275,28716,5470,21,0,5,0,19,19,100.0,6,6,100.0,0,0,0.0,0,0.0,0,30,2
evosuite,collections-5,org.apache.commons.collections4.functors.PrototypeFactory,10,290,28452,1197,8,0,0,0,13,11,84.61539,4,4,100.0,6,5,83.33333,5,83.33333,1,30,2
evosuite,collections-2,org.apache.commons.collections4.collection.CompositeCollection,9,287,33119,5089,71,0,1,0,112,106,94.64286,60,54,90.0,68,63,92.64706,63,92.64706,5,30,2
evosuite,collections-24,org.apache.commons.collections4.functors.EqualPredicate,2,279,28370,1712,10,0,0,0,16,16,100.0,6,6,100.0,0,0,0.0,0,0.0,0,30,2
evosuite,threeten-extra-93,org.threeten.extra.DayOfMonth,9,283,28865,6933,91,0,21,0,53,53,100.0,32,31,96.875,0,0,0.0,0,0.0,0,30,2
evosuite,jsoup-34,org.jsoup.select.Evaluator,9,279,30309,27076,165,0,1,0,2,2,100.0,0,0,0.0,0,0,0.0,0,0.0,0,30,2
evosuite,ta4j-76,org.ta4j.core.Position,5,279,29043,6522,124,0,1,0,86,85,98.83721,52,51,98.07692,1,0,0.0,0,0.0,1,30,2
evosuite,collections-2,org.apache.commons.collections4.collection.CompositeCollection,2,264,32431,5160,66,0,1,0,112,105,93.75,60,54,90.0,68,64,94.117645,64,94.117645,4,30,2
evosuite,ta4j-65,org.ta4j.core.criteria.NumberOfLosingPositionsCriterion,2,275,28508,6363,20,0,2,0,5,5,100.0,2,1,50.0,0,0,0.0,0,0.0,0,30,2
evosuite,collections-4,org.apache.commons.collections4.map.MultiValueMap,8,284,29309,9,57,1,0,0,88,0,0.0,44,0,0.0,52,0,0.0,0,0.0,52,30,2
evosuite,collections-1,org.apache.commons.collections4.SetUtils,1,536,29352,6438,94,0,2,0,54,54,100.0,36,34,94.44444,0,0,0.0,0,0.0,0,30,2
evosuite,collections-1,org.apache.commons.collections4.SetUtils,3,328,29779,9,88,1,0,0,54,0,0.0,36,0,0.0,48,0,0.0,0,0.0,48,30,2
evosuite,collections-10,org.apache.commons.collections4.multimap.ArrayListValuedHashMap,5,270,56932,6121,21,0,1,0,26,26,100.0,2,2,100.0,0,0,0.0,0,0.0,0,30,2
evosuite,collections-7,org.apache.commons.collections4.ListUtils,1,267,29433,11,115,1,0,0,100,0,0.0,74,0,0.0,74,0,0.0,0,0.0,74,30,2
evosuite,spatial4j-46,org.locationtech.spatial4j.SpatialPredicate,3,272,28860,7133,61,0,1,0,31,31,100.0,8,8,100.0,0,0,0.0,0,0.0,0,30,2
evosuite,ta4j-72,org.ta4j.core.indicators.MACDIndicator,7,267,31561,7049,22,0,1,0,11,11,100.0,2,2,100.0,0,0,0.0,0,0.0,0,30,2
evosuite,collections-19,org.apache.commons.collections4.iterators.ZippingIterator,10,282,29749,4573,21,0,1,0,35,35,100.0,14,14,100.0,15,15,100.0,15,100.0,0,30,2
evosuite,ta4j-62,org.ta4j.core.indicators.helpers.LossIndicator,1,284,28517,5996,15,0,1,0,8,7,87.5,4,3,75.0,2,0,0.0,0,0.0,2,30,2
evosuite,threeten-extra-83,org.threeten.extra.Minutes,9,280,28849,5041,77,0,4,0,97,83,85.56701,56,48,85.71429,68,67,98.52941,67,98.52941,1,30,2
evosuite,ta4j-81,org.ta4j.core.indicators.statistics.SimpleLinearRegressionIndicator,10,282,28655,5762,23,0,15,0,34,32,94.117645,10,8,80.0,2,0,0.0,0,0.0,2,30,2
evosuite,collections-1,org.apache.commons.collections4.SetUtils,7,274,29641,6577,93,0,0,0,54,54,100.0,36,35,97.22222,0,0,0.0,0,0.0,0,30,2
evosuite,ta4j-56,org.ta4j.core.criteria.pnl.NetLossCriterion,8,262,28558,6116,12,0,0,0,11,8,72.72727,4,1,25.0,2,0,0.0,0,0.0,2,30,2
evosuite,spatial4j-52,org.locationtech.spatial4j.io.PolyshapeReader,7,271,29358,7057,57,0,0,0,75,65,86.666664,47,38,80.85107,3,0,0.0,0,0.0,3,30,2
evosuite,collections-24,org.apache.commons.collections4.functors.EqualPredicate,1,279,28281,1734,11,0,0,0,16,16,100.0,6,6,100.0,0,0,0.0,0,0.0,0,30,2
evosuite,collections-19,org.apache.commons.collections4.iterators.ZippingIterator,3,331,28608,4384,20,0,1,0,35,35,100.0,14,14,100.0,15,15,100.0,15,100.0,0,30,2
evosuite,jsoup-26,org.jsoup.examples.Wikipedia,2,267,28396,16,5,1,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,30,2
evosuite,collections-4,org.apache.commons.collections4.map.MultiValueMap,2,296,29073,9,53,1,0,0,88,0,0.0,44,0,0.0,52,0,0.0,0,0.0,52,30,2
evosuite,spatial4j-45,org.locationtech.spatial4j.context.SpatialContextFactory,6,273,29016,6400,58,0,5,0,151,138,91.39073,60,55,91.66667,56,55,98.21429,55,98.21429,1,30,2
evosuite,threeten-extra-88,org.threeten.extra.PackedFields,5,308,28677,5809,10,0,0,0,7,7,100.0,4,4,100.0,2,2,100.0,2,100.0,0,30,2
evosuite,jsoup-38,org.jsoup.select.NodeTraversor,9,285,29311,13779,58,0,0,0,77,75,97.402596,66,62,93.93939,1,0,0.0,0,0.0,1,30,2
evosuite,spatial4j-45,org.locationtech.spatial4j.context.SpatialContextFactory,10,285,29043,6339,60,0,0,0,151,141,93.37748,60,54,90.0,56,53,94.64286,53,94.64286,3,30,2
evosuite,ta4j-79,org.ta4j.core.indicators.statistics.VarianceIndicator,4,272,28692,6838,15,0,1,0,15,15,100.0,2,2,100.0,0,0,0.0,0,0.0,0,30,2
evosuite,threeten-extra-86,org.threeten.extra.chrono.AccountingEra,6,283,28471,5333,8,0,0,0,8,8,100.0,3,3,100.0,3,3,100.0,1,33.333336,2,30,2
evosuite,collections-7,org.apache.commons.collections4.ListUtils,8,271,29742,6571,128,0,0,0,100,99,99.0,74,68,91.89189,1,0,0.0,0,0.0,1,30,2
evosuite,threeten-extra-84,org.threeten.extra.scale.UtcInstant,2,290,28892,6890,75,0,0,0,72,68,94.44444,34,31,91.17647,1,0,0.0,0,0.0,1,30,2
evosuite,jsoup-30,org.jsoup.parser.TokenQueue,4,313,29097,947,105,0,0,0,149,0,0.0,118,0,0.0,121,0,0.0,0,0.0,121,30,2
evosuite,ta4j-80,org.ta4j.core.criteria.NumberOfConsecutivePositionsCriterion,1,294,28534,6088,16,0,5,0,22,11,50.0,16,8,50.0,16,8,50.0,8,50.0,8,30,2
evosuite,ta4j-82,org.ta4j.core.analysis.Returns,9,294,28985,6885,49,0,27,0,57,33,57.894737,12,4,33.333336,9,0,0.0,0,0.0,9,30,2
evosuite,collections-16,org.apache.commons.collections4.sequence.ReplacementsFinder,8,281,28425,3748,5,0,0,0,17,17,100.0,4,4,100.0,6,6,100.0,6,100.0,0,30,2
evosuite,jsoup-26,org.jsoup.examples.Wikipedia,4,281,28495,13,5,1,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,30,2
evosuite,ta4j-61,org.ta4j.core.rules.StopLossRule,7,279,28640,5900,19,0,1,0,24,24,100.0,6,6,100.0,0,0,0.0,0,0.0,0,30,2
evosuite,collections-19,org.apache.commons.collections4.iterators.ZippingIterator,4,310,29049,4226,24,0,0,0,35,35,100.0,14,14,100.0,15,15,100.0,15,100.0,0,30,2
evosuite,collections-18,org.apache.commons.collections4.IteratorUtils,5,279,32751,8523,89,0,1,0,226,138,61.061947,142,72,50.704224,51,0,0.0,0,0.0,51,30,2
evosuite,collections-15,org.apache.commons.collections4.functors.DefaultEquator,8,261,28354,543,12,0,0,0,5,0,0.0,8,0,0.0,8,0,0.0,0,0.0,8,30,2
evosuite,ta4j-71,org.ta4j.core.num.NaN,4,279,28548,1480,49,0,0,0,38,38,100.0,4,4,100.0,0,0,0.0,0,0.0,0,30,2
evosuite,threeten-extra-88,org.threeten.extra.PackedFields,3,314,28953,4384,6,0,0,0,7,3,42.857143,4,0,0.0,2,0,0.0,0,0.0,2,30,2
evosuite,ta4j-80,org.ta4j.core.criteria.NumberOfConsecutivePositionsCriterion,2,279,28638,6853,25,0,2,0,22,14,63.636364,16,7,43.75,6,0,0.0,0,0.0,6,30,2
evosuite,ta4j-78,org.ta4j.core.indicators.UlcerIndexIndicator,8,276,28798,5459,20,0,0,0,19,17,89.47369,4,4,100.0,0,0,0.0,0,0.0,0,30,2
evosuite,collections-6,org.apache.commons.collections4.list.TreeList,8,295,29693,5063,129,0,0,0,54,54,100.0,18,18,100.0,42,42,100.0,42,100.0,0,30,2
evosuite,collections-18,org.apache.commons.collections4.IteratorUtils,1,260,31302,7875,29,0,0,0,226,116,51.32743,142,59,41.549294,65,0,0.0,0,0.0,65,30,2
evosuite,threeten-extra-90,org.threeten.extra.LocalDateRange,10,280,29141,6980,166,0,3,0,123,117,95.12195,120,114,95.0,4,0,0.0,0,0.0,4,30,2
evosuite,ta4j-74,org.ta4j.core.rules.TimeRangeRule,5,271,28454,6408,13,0,1,0,12,11,91.66667,4,0,0.0,3,0,0.0,0,0.0,3,30,2
evosuite,collections-25,org.apache.commons.collections4.sequence.EditScript,4,332,26004,3673,8,0,0,0,20,20,100.0,2,2,100.0,0,0,0.0,0,0.0,0,30,2
evosuite,collections-20,org.apache.commons.collections4.map.LinkedMap,7,282,35518,21649,58,0,0,0,25,21,84.0,4,4,100.0,3,0,0.0,0,0.0,3,30,2
evosuite,threeten-extra-85,org.threeten.extra.chrono.PaxEra,6,283,28564,5793,8,0,0,0,8,8,100.0,3,3,100.0,3,3,100.0,3,100.0,0,30,2
evosuite,spatial4j-44,org.locationtech.spatial4j.shape.impl.InfBufLine,1,269,28765,8057,60,0,4,0,49,49,100.0,42,39,92.85714,0,0,0.0,0,0.0,0,30,2
evosuite,ta4j-76,org.ta4j.core.Position,3,303,28966,6220,112,0,2,0,86,86,100.0,52,50,96.15385,58,58,100.0,58,100.0,0,30,2
evosuite,ta4j-78,org.ta4j.core.indicators.UlcerIndexIndicator,4,289,29438,7521,16,0,2,0,19,18,94.73685,4,3,75.0,0,0,0.0,0,0.0,0,30,2
evosuite,spatial4j-42,org.locationtech.spatial4j.shape.impl.PointImpl,2,267,29023,8523,64,0,2,0,38,38,100.0,30,27,90.0,0,0,0.0,0,0.0,0,30,2
evosuite,ta4j-77,org.ta4j.core.criteria.helpers.VarianceCriterion,1,262,28561,7239,36,0,6,0,25,25,100.0,4,4,100.0,0,0,0.0,0,0.0,0,30,2
evosuite,ta4j-58,org.ta4j.core.rules.StopGainRule,9,336,29131,6001,20,0,0,0,24,22,91.66667,6,6,100.0,7,7,100.0,7,100.0,0,30,2
evosuite,collections-13,org.apache.commons.collections4.MapUtils,5,270,41904,11,4,1,0,0,306,0,0.0,188,0,0.0,118,0,0.0,0,0.0,118,30,2
evosuite,ta4j-57,org.ta4j.core.criteria.helpers.StandardErrorCriterion,10,274,28426,6663,22,0,2,0,11,11,100.0,2,2,100.0,0,0,0.0,0,0.0,0,30,2
evosuite,ta4j-73,org.ta4j.core.criteria.pnl.GrossProfitCriterion,4,272,28556,5422,14,0,3,0,11,7,63.636364,4,4,100.0,7,6,85.71429,6,85.71429,1,30,2
evosuite,jsoup-27,org.jsoup.parser.HtmlTreeBuilder,8,274,34373,15144,183,0,0,0,450,203,45.11111,248,80,32.258064,90,0,0.0,0,0.0,90,30,2
evosuite,spatial4j-50,org.locationtech.spatial4j.shape.impl.BufferedLine,4,314,29557,6351,95,0,1,0,98,92,93.877556,64,50,78.125,8,0,0.0,0,0.0,8,30,2
evosuite,ta4j-75,org.ta4j.core.indicators.aroon.AroonDownIndicator,7,266,28649,5536,20,0,0,0,19,15,78.94737,6,4,66.66667,4,0,0.0,0,0.0,4,30,2
evosuite,threeten-extra-87,org.threeten.extra.PeriodDuration,4,270,28965,7572,99,0,1,0,123,106,86.17886,78,59,75.64102,82,74,90.2439,74,90.2439,8,30,2
evosuite,collections-4,org.apache.commons.collections4.map.MultiValueMap,1,263,29113,9,59,1,0,0,88,0,0.0,44,0,0.0,52,0,0.0,0,0.0,52,30,2
evosuite,spatial4j-49,org.locationtech.spatial4j.io.GeoJSONWriter,10,275,28851,7174,46,0,8,0,105,100,95.2381,36,33,91.66667,3,0,0.0,0,0.0,3,30,2
evosuite,spatial4j-43,org.locationtech.spatial4j.shape.SpatialRelation,4,304,28508,418,27,0,0,0,20,0,0.0,21,0,0.0,18,0,0.0,0,0.0,18,30,2
evosuite,threeten-extra-97,org.threeten.extra.scale.TaiInstant,1,262,29299,3850,70,0,8,0,64,62,96.875,24,24,100.0,52,52,100.0,52,100.0,0,30,2
evosuite,jsoup-39,org.jsoup.nodes.TextNode,8,289,37453,10776,72,0,0,0,50,50,100.0,70,50,71.42857,0,0,0.0,0,0.0,0,30,2
