,benchmark,class,run,preparationTime,generationTime,executionTime,testcaseNumber,uncompilableNumber,brokenTests,failTests,linesTotal,linesCovered,linesCoverageRatio,conditionsTotal,conditionsCovered,conditionsCoverageRatio,mutantsTotal,mutantsCovered,mutantsCoverageRatio,mutantsKilled,mutantsKillRatio,mutantsAlive,timeBudget,totalTestClasses
2431,SEATA-29,io.seata.core.rpc.DefaultServerMessageListenerImpl,4,307,96317,31441,12,0,6,0,68,22,32.352943,24,4,16.666668,22,5,22.727274,5,22.727274,17,120,2
2432,SEATA-8,io.seata.core.protocol.MergedWarpMessage,5,314,95681,7865,10,0,0,0,46,26,56.521736,14,6,42.857143,8,0,0.0,0,0.0,8,120,2
2433,GUAVA-249,com.google.common.io.FileBackedOutputStream,10,311,100069,4986,26,0,0,0,50,50,100.0,16,16,100.0,30,30,100.0,30,100.0,0,120,2
2434,FASTJSON-4,com.alibaba.fastjson.serializer.BooleanCodec,5,305,94041,6933,14,0,0,0,36,35,97.22222,16,16,100.0,18,18,100.0,18,100.0,0,120,2
2435,GUAVA-21,com.google.common.base.internal.Finalizer,5,299,132288,2935,2,0,0,0,65,11,16.923077,20,2,10.0,23,4,17.391304,2,8.695652,21,120,2
2436,GUAVA-115,com.google.common.util.concurrent.SimpleTimeLimiter,4,872,137984,12,0,0,0,0,110,0,0.0,26,0,0.0,0,0,0.0,0,0.0,0,120,0
2437,SPOON-157,spoon.support.DefaultCoreFactory,8,299,113078,13653,66,0,0,0,429,89,20.745922,160,0,0.0,149,0,0.0,0,0.0,149,120,2
2438,SEATA-12,io.seata.core.rpc.netty.ShutdownHook,5,293,82460,48474,5,0,4,0,25,13,52.0,8,0,0.0,7,2,28.57143,2,28.57143,5,120,2
2439,SEATA-9,io.seata.core.rpc.netty.RpcServerHandler,1,298,83751,8062,12,0,0,0,27,27,100.0,8,7,87.5,6,6,100.0,6,100.0,0,120,2
2440,SPOON-159,spoon.reflect.visitor.ModelConsistencyChecker,8,310,96475,13302,7,0,0,0,26,19,73.07692,22,9,40.909092,6,0,0.0,0,0.0,6,120,2
2441,GUAVA-249,com.google.common.io.FileBackedOutputStream,2,288,83731,2151,23,0,0,0,50,49,98.0,16,15,93.75,30,29,96.666664,29,96.666664,1,120,2
2442,SEATA-4,io.seata.core.protocol.MessageFuture,8,282,114983,16112,23,0,0,0,22,22,100.0,10,10,100.0,13,13,100.0,13,100.0,0,120,2
2443,GUAVA-260,com.google.common.collect.TreeRangeMap,10,286,99268,5773,17,0,0,0,86,66,76.74419,36,21,58.333332,10,0,0.0,0,0.0,10,120,2
2444,SEATA-6,io.seata.core.rpc.RpcContext,10,292,107748,10598,45,0,3,0,85,81,95.29412,32,30,93.75,1,0,0.0,0,0.0,1,120,2
2445,GUAVA-153,com.google.common.collect.ReverseOrdering,10,291,93063,4786,5,0,0,0,21,10,47.61905,4,2,50.0,18,8,44.444447,8,44.444447,10,120,2
2446,SEATA-26,io.seata.core.rpc.netty.TmRpcClient,5,297,10182,23279,1,0,0,0,162,1,0.61728394,62,0,0.0,64,0,0.0,0,0.0,64,120,2
2447,FASTJSON-19,com.alibaba.fastjson.parser.deserializer.DefaultFieldDeserializer,7,304,102084,17998,20,0,0,0,68,42,61.764706,44,28,63.636364,7,0,0.0,0,0.0,7,120,2
2448,FASTJSON-25,com.alibaba.fastjson.parser.deserializer.ResolveFieldDeserializer,3,306,241011,48,0,0,0,0,43,0,0.0,12,0,0.0,0,0,0.0,0,0.0,0,120,0
2449,FASTJSON-72,com.alibaba.fastjson.serializer.AwtCodec,3,297,112578,17776,42,0,0,0,192,100,52.083332,106,48,45.28302,50,0,0.0,0,0.0,50,120,2
2450,SPOON-103,spoon.support.reflect.code.CtAssignmentImpl,7,307,107727,670,1,0,0,0,45,0,0.0,18,0,0.0,29,0,0.0,0,0.0,29,120,2
2451,FASTJSON-50,com.alibaba.fastjson.parser.DefaultJSONParser,6,301,114976,19631,92,0,0,0,947,217,22.914467,570,80,14.035088,148,0,0.0,0,0.0,148,120,2
2452,SEATA-24,io.seata.core.protocol.transaction.BranchReportRequest,10,287,99047,10379,35,0,3,0,88,88,100.0,22,22,100.0,30,30,100.0,30,100.0,0,120,2
2453,GUAVA-260,com.google.common.collect.TreeRangeMap,7,290,101724,5369,15,0,0,0,86,47,54.651165,36,11,30.555555,21,0,0.0,0,0.0,21,120,2
2454,GUAVA-78,com.google.common.collect.Queues,1,298,91975,6551,23,0,0,0,75,51,68.0,26,18,69.230774,56,44,78.57143,44,78.57143,12,120,2
2455,SPOON-155,spoon.support.compiler.jdt.JDTSnippetCompiler,6,313,61691,28,0,0,0,0,25,0,0.0,8,0,0.0,0,0,0.0,0,0.0,0,120,0
2456,SEATA-19,io.seata.core.protocol.RegisterRMRequest,1,281,94626,5169,24,0,1,0,62,53,85.48387,26,23,88.46153,5,0,0.0,0,0.0,5,120,2
2457,FASTJSON-4,com.alibaba.fastjson.serializer.BooleanCodec,9,296,93169,7222,14,0,0,0,36,35,97.22222,16,15,93.75,18,17,94.44444,17,94.44444,1,120,2
2458,SPOON-19,spoon.reflect.visitor.filter.LineFilter,10,285,146911,21,9,1,0,0,22,0,0.0,16,0,0.0,16,0,0.0,0,0.0,16,120,2
2459,SPOON-159,spoon.reflect.visitor.ModelConsistencyChecker,5,293,99173,9146,5,0,0,0,26,22,84.61539,22,12,54.545456,3,0,0.0,0,0.0,3,120,2
2460,SEATA-25,io.seata.core.rpc.netty.NettyPoolableFactory,5,301,117366,52781,19,0,7,0,60,37,61.666668,36,20,55.555557,9,0,0.0,0,0.0,9,120,2
2461,FASTJSON-19,com.alibaba.fastjson.parser.deserializer.DefaultFieldDeserializer,9,305,215935,17873,18,0,0,0,68,42,61.764706,44,29,65.909096,7,0,0.0,0,0.0,7,120,2
2462,SPOON-11,spoon.reflect.factory.TypeFactory,4,304,94217,4146,3,0,0,0,217,61,28.1106,70,13,18.571428,95,0,0.0,0,0.0,95,120,2
2463,FASTJSON-32,com.alibaba.fastjson.support.hsf.HSFJSONUtils,2,303,88459,14974,7,0,0,0,70,25,35.714287,28,11,39.285713,30,11,36.666668,11,36.666668,19,120,2
2464,FASTJSON-19,com.alibaba.fastjson.parser.deserializer.DefaultFieldDeserializer,1,285,103437,17522,20,0,0,0,68,44,64.70589,44,29,65.909096,7,0,0.0,0,0.0,7,120,2
2465,SEATA-15,io.seata.core.rpc.netty.RpcServer,6,314,102558,27476,1,0,1,0,102,1,0.9803922,44,0,0.0,42,0,0.0,0,0.0,42,120,2
2466,FASTJSON-59,com.alibaba.fastjson.asm.Type,1,301,95483,3497,64,0,0,0,93,93,100.0,62,61,98.3871,78,78,100.0,64,82.051285,14,120,2
2467,SEATA-25,io.seata.core.rpc.netty.NettyPoolableFactory,1,299,116110,52952,21,0,5,0,60,36,60.000004,36,22,61.11111,10,0,0.0,0,0.0,10,120,2
2468,FASTJSON-79,com.alibaba.fastjson.parser.ParserConfig,1,310,114548,30368,98,0,95,0,518,151,29.150578,410,53,12.926828,134,0,0.0,0,0.0,134,120,2
2469,FASTJSON-50,com.alibaba.fastjson.parser.DefaultJSONParser,9,306,115559,20038,98,0,1,0,947,224,23.653643,570,87,15.263158,142,0,0.0,0,0.0,142,120,2
2470,FASTJSON-39,com.alibaba.fastjson.serializer.StringCodec,9,312,97938,16035,19,0,0,0,45,35,77.77778,20,16,80.0,7,0,0.0,0,0.0,7,120,2
2471,SEATA-24,io.seata.core.protocol.transaction.BranchReportRequest,5,296,104345,11224,40,0,3,0,88,88,100.0,22,22,100.0,30,30,100.0,30,100.0,0,120,2
2472,FASTJSON-9,com.alibaba.fastjson.parser.deserializer.JavaObjectDeserializer,7,307,95983,15227,4,0,0,0,19,6,31.578945,18,9,50.0,15,9,60.000004,9,60.000004,6,120,2
2473,SPOON-151,spoon.support.compiler.jdt.JDTBatchCompiler,9,290,117250,1403,23,0,0,0,76,24,31.578945,40,7,17.5,27,0,0.0,0,0.0,27,120,2
2474,FASTJSON-4,com.alibaba.fastjson.serializer.BooleanCodec,8,305,92696,7175,13,0,0,0,36,36,100.0,16,16,100.0,18,18,100.0,18,100.0,0,120,2
2475,FASTJSON-64,com.alibaba.fastjson.serializer.JSONSerializer,1,288,112830,22922,99,0,4,0,185,159,85.945946,108,90,83.33333,15,0,0.0,0,0.0,15,120,2
2476,FASTJSON-59,com.alibaba.fastjson.asm.Type,7,311,96922,3538,67,0,0,0,93,92,98.92473,62,61,98.3871,78,77,98.71795,66,84.61539,12,120,2
2477,FASTJSON-39,com.alibaba.fastjson.serializer.StringCodec,3,313,97839,7065,19,0,0,0,45,39,86.666664,20,18,90.0,29,25,86.206894,25,86.206894,4,120,2
2478,FASTJSON-9,com.alibaba.fastjson.parser.deserializer.JavaObjectDeserializer,6,297,241009,53,0,0,0,0,19,0,0.0,18,0,0.0,0,0,0.0,0,0.0,0,120,0
2479,FASTJSON-17,com.alibaba.fastjson.serializer.ClobSeriliazer,9,301,71680,16201,6,0,0,0,24,24,100.0,4,4,100.0,6,6,100.0,6,100.0,0,120,2
2480,GUAVA-71,com.google.common.collect.SparseImmutableTable,6,296,88532,388,1,0,0,0,63,0,0.0,14,0,0.0,16,0,0.0,0,0.0,16,120,2
2481,FASTJSON-49,com.alibaba.fastjson.serializer.ArraySerializer,8,310,84964,6340,3,0,0,0,28,8,28.57143,14,1,7.1428576,12,0,0.0,0,0.0,12,120,2
2482,FASTJSON-64,com.alibaba.fastjson.serializer.JSONSerializer,4,311,113266,23656,98,0,5,0,185,163,88.10811,108,90,83.33333,13,0,0.0,0,0.0,13,120,2
2483,FASTJSON-31,com.alibaba.fastjson.serializer.ASMSerializerFactory,9,301,114822,17837,32,0,0,0,1364,494,36.21701,398,114,28.643215,404,127,31.435644,127,31.435644,277,120,2
2484,FASTJSON-105,com.alibaba.fastjson.JSONReader,6,303,112564,18628,75,0,0,0,157,143,91.0828,63,49,77.77778,6,0,0.0,0,0.0,6,120,2
2485,SEATA-24,io.seata.core.protocol.transaction.BranchReportRequest,3,305,100283,10601,36,0,3,0,88,88,100.0,22,22,100.0,30,30,100.0,30,100.0,0,120,2
2486,FASTJSON-15,com.alibaba.fastjson.util.IOUtils,5,293,107001,14406,69,0,0,0,391,293,74.936066,270,173,64.07407,58,0,0.0,0,0.0,58,120,2
2487,SPOON-101,spoon.reflect.visitor.PrintingContext,10,310,108857,9411,21,0,0,0,34,31,91.17647,24,14,58.333332,2,0,0.0,0,0.0,2,120,2
2488,SEATA-15,io.seata.core.rpc.netty.RpcServer,3,286,101376,23987,1,0,1,0,102,1,0.9803922,44,0,0.0,42,0,0.0,0,0.0,42,120,2
2489,GUAVA-45,com.google.common.primitives.Shorts,7,295,101421,3215,90,0,0,0,103,102,99.02912,68,68,100.0,133,133,100.0,133,100.0,0,120,2
2490,SPOON-11,spoon.reflect.factory.TypeFactory,10,299,241007,21,0,0,0,0,217,0,0.0,70,0,0.0,0,0,0.0,0,0.0,0,120,0
2491,GUAVA-275,com.google.common.math.PairedStatsAccumulator,9,290,86282,4754,46,0,0,0,60,59,98.333336,38,38,100.0,75,75,100.0,75,100.0,0,120,2
2492,SPOON-19,spoon.reflect.visitor.filter.LineFilter,7,291,88763,6431,1,0,0,0,22,6,27.272728,16,2,12.5,13,0,0.0,0,0.0,13,120,2
2493,GUAVA-275,com.google.common.math.PairedStatsAccumulator,3,301,88870,5258,50,0,0,0,60,60,100.0,38,38,100.0,75,75,100.0,75,100.0,0,120,2
2494,SPOON-157,spoon.support.DefaultCoreFactory,10,299,180085,208851,128,0,0,0,429,172,40.09324,160,82,51.25,158,0,0.0,0,0.0,158,120,2
2495,SEATA-26,io.seata.core.rpc.netty.TmRpcClient,8,307,10194,23208,1,0,0,0,162,1,0.61728394,62,0,0.0,64,0,0.0,0,0.0,64,120,2
2496,FASTJSON-72,com.alibaba.fastjson.serializer.AwtCodec,6,302,110552,18082,38,0,0,0,192,98,51.041668,106,43,40.56604,49,0,0.0,0,0.0,49,120,2
2497,SEATA-29,io.seata.core.rpc.DefaultServerMessageListenerImpl,1,293,93149,30134,10,0,5,0,68,23,33.82353,24,6,25.0,22,5,22.727274,5,22.727274,17,120,2
2498,GUAVA-275,com.google.common.math.PairedStatsAccumulator,4,296,86502,5126,50,0,0,0,60,59,98.333336,38,38,100.0,75,75,100.0,75,100.0,0,120,2
2499,SEATA-12,io.seata.core.rpc.netty.ShutdownHook,10,292,82418,48229,5,0,4,0,25,13,52.0,8,0,0.0,7,2,28.57143,2,28.57143,5,120,2
2500,SEATA-19,io.seata.core.protocol.RegisterRMRequest,3,303,102716,5430,29,0,0,0,62,62,100.0,26,26,100.0,0,0,0.0,0,0.0,0,120,2
2501,SPOON-167,spoon.support.reflect.CtExtendedModifier,8,330,81609,1681,15,0,0,0,26,26,100.0,16,16,100.0,0,0,0.0,0,0.0,0,120,2
2502,FASTJSON-31,com.alibaba.fastjson.serializer.ASMSerializerFactory,3,308,115070,17815,29,0,0,0,1364,667,48.900295,398,187,46.984924,404,182,45.049507,182,45.049507,222,120,2
2503,FASTJSON-49,com.alibaba.fastjson.serializer.ArraySerializer,2,321,87344,6671,5,0,0,0,28,8,28.57143,14,1,7.1428576,12,0,0.0,0,0.0,12,120,2
2504,GUAVA-115,com.google.common.util.concurrent.SimpleTimeLimiter,6,303,179144,28860,22,0,1,0,110,38,34.545456,26,2,7.692308,41,11,26.82927,11,26.82927,30,120,2
2505,SPOON-167,spoon.support.reflect.CtExtendedModifier,5,300,81343,1705,13,0,0,0,26,26,100.0,16,16,100.0,0,0,0.0,0,0.0,0,120,2
2506,GUAVA-115,com.google.common.util.concurrent.SimpleTimeLimiter,3,306,116927,16799,13,0,0,0,110,46,41.81818,26,9,34.615387,41,22,53.65854,22,53.65854,19,120,2
2507,FASTJSON-105,com.alibaba.fastjson.JSONReader,4,301,112466,18456,35,0,0,0,157,37,23.56688,63,12,19.047619,51,0,0.0,0,0.0,51,120,2
2508,FASTJSON-50,com.alibaba.fastjson.parser.DefaultJSONParser,2,302,116477,24885,208,0,23,0,947,258,27.243927,570,118,20.701754,141,0,0.0,0,0.0,141,120,2
2509,FASTJSON-85,com.alibaba.fastjson.serializer.CharArrayCodec,9,300,93449,6595,12,0,0,0,35,15,42.857143,20,8,40.0,10,0,0.0,0,0.0,10,120,2
2510,FASTJSON-79,com.alibaba.fastjson.parser.ParserConfig,3,302,115706,30470,86,0,80,0,518,218,42.08494,410,104,25.365852,104,0,0.0,0,0.0,104,120,2
2511,SPOON-9,spoon.support.reflect.cu.position.SourcePositionImpl,3,298,112382,17639,50,0,0,0,78,70,89.74359,56,44,78.57143,11,0,0.0,0,0.0,11,120,2
2512,GUAVA-115,com.google.common.util.concurrent.SimpleTimeLimiter,1,283,139381,113781,18,0,0,0,110,62,56.363636,26,10,38.46154,41,27,65.85366,27,65.85366,14,120,2
2513,FASTJSON-32,com.alibaba.fastjson.support.hsf.HSFJSONUtils,9,330,87905,15082,6,0,0,0,70,23,32.857143,28,10,35.714287,30,10,33.333336,10,33.333336,20,120,2
2514,SPOON-13,spoon.support.reflect.code.CtForImpl,4,313,122426,207383,11,0,0,0,58,55,94.82758,26,21,80.769226,3,0,0.0,0,0.0,3,120,2
2515,SEATA-32,io.seata.core.protocol.transaction.GlobalBeginResponse,8,298,86526,4955,18,0,0,0,36,36,100.0,12,12,100.0,17,17,100.0,17,100.0,0,120,2
2516,SEATA-12,io.seata.core.rpc.netty.ShutdownHook,1,280,81564,47914,5,0,3,0,25,15,60.000004,8,0,0.0,7,2,28.57143,2,28.57143,5,120,2
2517,GUAVA-71,com.google.common.collect.SparseImmutableTable,2,293,188809,7638,1,0,0,0,63,22,34.920635,14,5,35.714287,16,7,43.75,7,43.75,9,120,2
2518,GUAVA-78,com.google.common.collect.Queues,6,293,96435,5661,23,0,0,0,75,40,53.333336,26,14,53.846157,56,32,57.14286,32,57.14286,24,120,2
2519,GUAVA-197,com.google.common.primitives.Booleans,4,286,89491,2370,57,0,0,0,75,75,100.0,52,52,100.0,92,92,100.0,92,100.0,0,120,2
2520,GUAVA-71,com.google.common.collect.SparseImmutableTable,1,282,149679,7298,1,0,0,0,63,22,34.920635,14,5,35.714287,16,7,43.75,7,43.75,9,120,2
2521,SEATA-16,io.seata.core.store.StoreMode,5,307,77241,1337,5,0,0,0,7,7,100.0,4,4,100.0,5,5,100.0,5,100.0,0,120,2
2522,GUAVA-275,com.google.common.math.PairedStatsAccumulator,6,301,85389,4819,45,0,0,0,60,60,100.0,38,38,100.0,75,75,100.0,75,100.0,0,120,2
2523,FASTJSON-79,com.alibaba.fastjson.parser.ParserConfig,4,303,114681,29189,72,0,72,0,518,135,26.061777,410,38,9.268292,144,0,0.0,0,0.0,144,120,2
2524,SPOON-101,spoon.reflect.visitor.PrintingContext,9,293,105573,16233,22,0,0,0,34,26,76.47059,24,16,66.66667,4,0,0.0,0,0.0,4,120,2
2525,GUAVA-21,com.google.common.base.internal.Finalizer,3,301,115674,1127,2,0,0,0,65,11,16.923077,20,2,10.0,23,4,17.391304,2,8.695652,21,120,2
2526,FASTJSON-25,com.alibaba.fastjson.parser.deserializer.ResolveFieldDeserializer,6,305,92349,16167,10,0,0,0,43,37,86.04651,12,6,50.0,8,4,50.0,4,50.0,4,120,2
2527,FASTJSON-25,com.alibaba.fastjson.parser.deserializer.ResolveFieldDeserializer,1,283,137971,16919,25,0,0,0,43,37,86.04651,12,8,66.66667,4,0,0.0,0,0.0,4,120,2
2528,SEATA-14,io.seata.core.protocol.transaction.BranchRegisterRequest,3,298,101148,10820,33,0,3,0,95,94,98.94737,32,32,100.0,0,0,0.0,0,0.0,0,120,2
2529,FASTJSON-4,com.alibaba.fastjson.serializer.BooleanCodec,2,312,93364,6698,14,0,0,0,36,35,97.22222,16,15,93.75,1,0,0.0,0,0.0,1,120,2
2530,SEATA-15,io.seata.core.rpc.netty.RpcServer,8,299,101856,23943,1,0,1,0,102,1,0.9803922,44,0,0.0,42,0,0.0,0,0.0,42,120,2
2531,SEATA-6,io.seata.core.rpc.RpcContext,2,284,107804,501,1,0,0,0,85,0,0.0,32,0,0.0,30,0,0.0,0,0.0,30,120,2
2532,FASTJSON-4,com.alibaba.fastjson.serializer.BooleanCodec,3,293,93081,7050,13,0,0,0,36,36,100.0,16,16,100.0,18,18,100.0,18,100.0,0,120,2
2533,GUAVA-114,com.google.common.util.concurrent.AtomicDoubleArray,5,291,107217,4751,34,0,0,0,59,57,96.61017,14,12,85.71429,34,34,100.0,34,100.0,0,120,2
2534,SEATA-26,io.seata.core.rpc.netty.TmRpcClient,9,512,14948,23500,1,0,0,0,162,1,0.61728394,62,0,0.0,64,0,0.0,0,0.0,64,120,2
2535,SPOON-19,spoon.reflect.visitor.filter.LineFilter,4,290,97373,8180,4,0,2,0,22,13,59.090908,16,6,37.5,8,0,0.0,0,0.0,8,120,2
2536,FASTJSON-104,com.alibaba.fastjson.support.spring.FastJsonHttpMessageConverter,9,306,112514,22877,42,0,4,0,82,76,92.68293,20,16,80.0,4,0,0.0,0,0.0,4,120,2
2537,SPOON-13,spoon.support.reflect.code.CtForImpl,6,296,112118,5225,6,0,0,0,58,42,72.41379,26,13,50.0,14,0,0.0,0,0.0,14,120,2
2538,GUAVA-114,com.google.common.util.concurrent.AtomicDoubleArray,8,300,145103,10138,44,0,0,0,59,57,96.61017,14,12,85.71429,34,34,100.0,34,100.0,0,120,2
2539,SEATA-16,io.seata.core.store.StoreMode,7,290,77201,1282,5,0,0,0,7,7,100.0,4,4,100.0,5,5,100.0,5,100.0,0,120,2
2540,GUAVA-197,com.google.common.primitives.Booleans,10,292,95078,2991,58,0,0,0,75,75,100.0,52,52,100.0,92,92,100.0,92,100.0,0,120,2
2541,FASTJSON-39,com.alibaba.fastjson.serializer.StringCodec,7,298,97831,7495,21,0,0,0,45,42,93.333336,20,19,95.0,29,27,93.10345,27,93.10345,2,120,2
2542,SPOON-11,spoon.reflect.factory.TypeFactory,2,308,106335,8582,8,0,0,0,217,73,33.640553,70,15,21.428572,83,0,0.0,0,0.0,83,120,2
2543,FASTJSON-26,com.alibaba.fastjson.parser.deserializer.MapDeserializer,5,306,103471,17996,27,0,0,0,198,59,29.79798,126,36,28.57143,99,0,0.0,0,0.0,99,120,2
2544,SEATA-8,io.seata.core.protocol.MergedWarpMessage,8,294,111026,8230,17,0,0,0,46,27,58.69565,14,8,57.14286,8,0,0.0,0,0.0,8,120,2
2545,SEATA-9,io.seata.core.rpc.netty.RpcServerHandler,3,287,83757,7135,11,0,0,0,27,25,92.59259,8,7,87.5,6,6,100.0,6,100.0,0,120,2
2546,SEATA-4,io.seata.core.protocol.MessageFuture,7,292,103471,4735,25,0,0,0,22,22,100.0,10,10,100.0,13,13,100.0,13,100.0,0,120,2
2547,SEATA-21,io.seata.core.rpc.netty.RmRpcClient,8,310,108797,44148,2,0,2,0,211,4,1.8957347,88,2,2.2727273,73,0,0.0,0,0.0,73,120,2
2548,SPOON-11,spoon.reflect.factory.TypeFactory,6,292,107015,4744,3,0,0,0,217,87,40.092167,70,20,28.57143,77,0,0.0,0,0.0,77,120,2
2549,SEATA-19,io.seata.core.protocol.RegisterRMRequest,8,292,104335,5525,27,0,0,0,62,62,100.0,26,26,100.0,0,0,0.0,0,0.0,0,120,2
2550,FASTJSON-85,com.alibaba.fastjson.serializer.CharArrayCodec,4,306,96368,15501,14,0,0,0,35,20,57.14286,20,13,65.0,20,12,60.000004,12,60.000004,8,120,2
2551,SEATA-21,io.seata.core.rpc.netty.RmRpcClient,10,307,108879,24723,2,0,2,0,211,4,1.8957347,88,2,2.2727273,73,0,0.0,0,0.0,73,120,2
2552,GUAVA-71,com.google.common.collect.SparseImmutableTable,7,293,79764,392,1,0,0,0,63,0,0.0,14,0,0.0,16,0,0.0,0,0.0,16,120,2
2553,GUAVA-78,com.google.common.collect.Queues,10,288,102814,5894,20,0,0,0,75,41,54.666668,26,14,53.846157,56,34,60.714287,34,60.714287,22,120,2
2554,SPOON-163,spoon.pattern.internal.node.MapEntryNode,8,292,112754,22600,20,0,0,0,38,30,78.94737,20,12,60.000004,6,0,0.0,0,0.0,6,120,2
2555,FASTJSON-31,com.alibaba.fastjson.serializer.ASMSerializerFactory,8,306,115144,18096,32,0,0,0,1364,641,46.994133,398,168,42.211056,404,183,45.29703,183,45.29703,221,120,2
2556,FASTJSON-105,com.alibaba.fastjson.JSONReader,3,301,112584,18783,78,0,0,0,157,143,91.0828,63,50,79.36508,8,0,0.0,0,0.0,8,120,2
2557,GUAVA-21,com.google.common.base.internal.Finalizer,2,289,112030,1098,2,0,0,0,65,11,16.923077,20,2,10.0,23,4,17.391304,2,8.695652,21,120,2
2558,GUAVA-110,com.google.common.math.IntMath,7,311,94972,2761,141,0,0,0,180,174,96.666664,164,155,94.51219,126,126,100.0,126,100.0,0,120,2
2559,SPOON-165,spoon.reflect.visitor.AstParentConsistencyChecker,8,308,91312,4630,2,0,0,0,15,11,73.333336,8,6,75.0,1,0,0.0,0,0.0,1,120,2
2560,SEATA-19,io.seata.core.protocol.RegisterRMRequest,9,285,97171,5062,27,0,0,0,62,62,100.0,26,26,100.0,0,0,0.0,0,0.0,0,120,2
2561,SEATA-12,io.seata.core.rpc.netty.ShutdownHook,3,289,81756,48242,5,0,4,0,25,13,52.0,8,0,0.0,7,2,28.57143,2,28.57143,5,120,2
2562,FASTJSON-104,com.alibaba.fastjson.support.spring.FastJsonHttpMessageConverter,5,313,113274,24100,44,0,3,0,82,75,91.46342,20,17,85.0,6,0,0.0,0,0.0,6,120,2
2563,SEATA-24,io.seata.core.protocol.transaction.BranchReportRequest,8,313,101333,10555,38,0,3,0,88,88,100.0,22,22,100.0,30,30,100.0,30,100.0,0,120,2
2564,FASTJSON-93,com.alibaba.fastjson.asm.ByteVector,2,312,89394,3410,29,0,0,0,73,72,98.630135,24,22,91.66667,73,73,100.0,47,64.38356,26,120,2
2565,GUAVA-110,com.google.common.math.IntMath,4,290,96853,2728,144,0,0,0,180,175,97.22222,164,156,95.12195,126,126,100.0,126,100.0,0,120,2
2566,FASTJSON-64,com.alibaba.fastjson.serializer.JSONSerializer,2,294,112847,20654,93,0,2,0,185,163,88.10811,108,82,75.92593,13,0,0.0,0,0.0,13,120,2
2567,GUAVA-153,com.google.common.collect.ReverseOrdering,6,295,111333,4021,1,0,0,0,21,4,19.047619,4,0,0.0,18,1,5.555556,1,5.555556,17,120,2
2568,SEATA-32,io.seata.core.protocol.transaction.GlobalBeginResponse,1,293,86295,4787,19,0,0,0,36,36,100.0,12,12,100.0,17,17,100.0,17,100.0,0,120,2
2569,SPOON-107,spoon.reflect.visitor.filter.CompositeFilter,1,260,113264,11047,24,0,1,0,26,22,84.61539,20,18,90.0,3,0,0.0,0,0.0,3,120,2
2570,SEATA-25,io.seata.core.rpc.netty.NettyPoolableFactory,4,310,115178,52915,16,0,4,0,60,23,38.333332,36,14,38.88889,16,0,0.0,0,0.0,16,120,2
2571,SPOON-101,spoon.reflect.visitor.PrintingContext,7,296,103136,9459,18,0,2,0,34,25,73.52941,24,12,50.0,5,0,0.0,0,0.0,5,120,2
2572,SEATA-16,io.seata.core.store.StoreMode,8,303,77219,1342,5,0,0,0,7,7,100.0,4,4,100.0,5,5,100.0,5,100.0,0,120,2
2573,SPOON-169,spoon.support.reflect.code.CtStatementListImpl,1,287,91540,5037,4,0,0,0,80,9,11.25,36,1,2.777778,47,0,0.0,0,0.0,47,120,2
2574,FASTJSON-50,com.alibaba.fastjson.parser.DefaultJSONParser,7,298,114966,20274,114,0,0,0,947,245,25.871172,570,112,19.649122,143,0,0.0,0,0.0,143,120,2
2575,GUAVA-114,com.google.common.util.concurrent.AtomicDoubleArray,1,281,121818,13705,33,0,0,0,59,57,96.61017,14,12,85.71429,34,34,100.0,34,100.0,0,120,2
2576,GUAVA-6,com.google.common.base.Throwables,6,301,175273,5609,51,0,0,0,92,75,81.521736,38,32,84.210526,41,36,87.80488,36,87.80488,5,120,2
2577,SEATA-26,io.seata.core.rpc.netty.TmRpcClient,3,290,10114,23309,1,0,0,0,162,1,0.61728394,62,0,0.0,64,0,0.0,0,0.0,64,120,2
2578,SPOON-101,spoon.reflect.visitor.PrintingContext,3,324,105470,8643,19,0,0,0,34,28,82.35294,24,14,58.333332,4,0,0.0,0,0.0,4,120,2
2579,GUAVA-114,com.google.common.util.concurrent.AtomicDoubleArray,6,303,119561,5690,34,0,1,0,59,57,96.61017,14,12,85.71429,34,34,100.0,34,100.0,0,120,2
2580,SPOON-9,spoon.support.reflect.cu.position.SourcePositionImpl,8,300,112291,25427,44,0,0,0,78,69,88.46153,56,38,67.85714,17,0,0.0,0,0.0,17,120,2
2581,SEATA-12,io.seata.core.rpc.netty.ShutdownHook,6,308,83922,48758,6,0,5,0,25,18,72.0,8,3,37.5,7,5,71.42857,5,71.42857,2,120,2
2582,FASTJSON-26,com.alibaba.fastjson.parser.deserializer.MapDeserializer,3,307,102549,17636,26,0,0,0,198,54,27.272728,126,31,24.603174,138,35,25.362318,35,25.362318,103,120,2
2583,FASTJSON-32,com.alibaba.fastjson.support.hsf.HSFJSONUtils,8,318,89068,15573,8,0,0,0,70,25,35.714287,28,11,39.285713,30,11,36.666668,11,36.666668,19,120,2
2584,SPOON-155,spoon.support.compiler.jdt.JDTSnippetCompiler,9,316,113593,191392,13,0,2,0,25,18,72.0,8,6,75.0,6,0,0.0,0,0.0,6,120,2
2585,FASTJSON-50,com.alibaba.fastjson.parser.DefaultJSONParser,3,310,115018,19012,80,0,0,0,947,195,20.591341,570,79,13.859649,155,0,0.0,0,0.0,155,120,2
